"sp";"treeid";"setTleaf";"anet.21p";"anet.0p";"Rd";"corranet";"anet.delta";"pr.CO2";"pr.real";"pr.percent";"gsw.21p";"gsw.0p";"gsw.delta";"gsw.percent";"E.21p";"E.0p";"E.delta";"E.percent";"ETR.21p";"ETR.0p";"ETR.delta";"ETR.percent";"JT";"JO1";"JC1";"JO2";"JC2";"JO1.percent";"JC1.percent";"JO2.percent";"JC2.percent";"NPQ.21p";"NPQ.0p";"NPQ.delta";"NPQ.percent"
"Skelleftea";"8";"35";4.443402931;6.979932177;0.36073659878774;4.08266633221226;2.536529246;1.268264623;3.804793869;0.856279281461365;0.092553772;0.079519875;-0.013033897;-0.140825130282102;0.002862078;0.002453751;-0.000408327;-0.142668019529866;64.34230659;40.16188912;-24.18041747;-0.375808993359248;104.50419571;89.4847776122566;15.0194180977434;57.820389324;46.683806386;0.856279281461365;0.143720718538635;0.553282946499603;0.446717053500397;-0.998748739;-0.998715993;3.27460000000279e-05;-3.27870251258739e-05
"Uppsala";"1";"25";13.56321493;18.78184082;0.8672509572122;12.6959639727878;5.21862589;2.609312945;7.827938835;0.577144790184343;0.131524748;0.118428409;-0.013096339;-0.0995731921113432;0.001754218;0.001577357;-0.000176861;-0.100820422547255;91.21270169;72.46972394;-18.74297775;-0.205486488205347;163.68242563;94.4684591970907;69.2139664329093;72.95304394;90.72938169;0.577144790184343;0.422855209815657;0.445698697702028;0.554301302297972;-0.999018782;-0.998946749;7.20330000000269e-05;-7.21037494969007e-05
"Uppsala";"1";"30";11.329749;16.1396095;0.74320425946;10.58654474054;4.8098605;2.40493025;7.21479075;0.636800581372103;0.112922033;0.132016254;0.019094221;0.169092076123001;0.001914844;0.002203806;0.000288962;0.150906287927372;96.42197389;56.31258494;-40.10938895;-0.415977679483699;152.73455883;97.2614558585556;55.4731029714444;71.61037522;81.12418361;0.636800581372103;0.363199418627897;0.468855089303694;0.531144910696306;-0.998996895;-0.998960464;3.64309999999479e-05;-3.64675808125989e-05
"Uppsala";"1";"35";13.5781691;17.35766972;0.868081511814;12.710087588186;3.77950062;1.88975031;5.66925093;0.417526905744604;0.140350141;0.120955138;-0.019395003;-0.138190121234007;0.003870262;0.0033674;-0.000502862;-0.129929705017386;134.9371024;73.80175358;-61.13534882;-0.453065522622338;208.73885598;87.154088645998;121.584767334002;102.950786386667;105.788069593333;0.417526905744604;0.582473094255396;0.49320374926521;0.50679625073479;-0.999009633;-0.998811896;0.000197737000000031;-0.000197933026337526
"Uppsala";"10";"30";13.80975743;19.46538606;0.8809439276622;12.9288135023378;5.65562863;2.827814315;8.483442945;0.614307889765736;0.149662746;0.141103971;-0.00855877500000002;-0.0571870771367513;0.003174403;0.002978932;-0.000195471;-0.0615772477533571;116.5927346;68.85964749;-47.73308711;-0.409400184958009;185.45238209;113.924861493737;71.527520596263;86.80890158;98.64348051;0.614307889765736;0.385692110234264;0.46809267479709;0.53190732520291;-0.9989889;-0.998954892;3.40079999999743e-05;-3.40424202911306e-05
"Uppsala";"10";"35";14.78266908;20.62325573;0.9349794407032;13.8476896392968;5.84058665;2.920293325;8.760879975;0.592645342163068;0.160945634;0.140252818;-0.020692816;-0.12857022266289;0.004466981;0.003857891;-0.00060909;-0.13635383718892;138.1710962;95.57944608;-42.59165012;-0.308252965282619;233.75054228;138.531170110333;95.2193721696668;116.413243973333;117.337298306667;0.592645342163068;0.407354657836932;0.498023417776232;0.501976582223768;-0.999029673;-0.9988684;0.000161273000000017;-0.000161429639537861
"Uppsala";"2";"25";14.78396321;20.32322171;0.9350513166834;13.8489118933166;5.5392585;2.76962925;8.30888775;0.562020321071943;0.134705172;0.141235195;0.006530023;0.0484764089087834;0.002237659;0.002363098;0.000125439;0.0560581393322218;117.0176806;70.42717465;-46.59050595;-0.398149285741355;187.44485525;105.347817730889;82.0970375191111;85.53933494;101.90552031;0.562020321071943;0.437979678928057;0.456343999550769;0.543656000449231;-0.998984713;-0.998945888;3.88250000000756e-05;-3.88644585796335e-05
"Uppsala";"2";"30";12.59625042;18.42993866;0.8135457483268;11.7827046716732;5.83368824;2.91684412;8.75053236;0.694693426077504;0.133515953;0.119394847;-0.014121106;-0.105763436373779;0.002876269;0.002594305;-0.000281964;-0.0980311646789643;95.78141732;70.10444973;-25.67696759;-0.268078801801552;165.88586705;115.239821318802;50.6460457311981;77.0005769133333;88.8852901366667;0.694693426077504;0.305306573922496;0.464178041702157;0.535821958297843;-0.999170385;-0.999076448;9.39370000000439e-05;-9.40149962511588e-05
"Uppsala";"2";"35";11.13728932;16.25146127;0.7325150488328;10.4047742711672;5.11417195;2.557085975;7.671257925;0.688790396351129;0.108695126;0.109504218;0.000809091999999997;0.0074436824333779;0.003187598;0.003097071;-9.0527e-05;-0.0283997542977502;130.692258;68.88360639;-61.80865161;-0.472932770126292;199.57586439;137.465938735307;62.1099256546927;103.351138073333;96.2247263166667;0.688790396351129;0.311209603648871;0.517853891748004;0.482146108251996;-0.998958066;-0.998889645;6.84210000000407e-05;-6.8492364523378e-05
"Uppsala";"3";"25";6.69864798;9.836865452;0.4859929088092;6.2126550711908;3.138217472;1.569108736;4.707326208;0.702727807470187;0.048270861;0.044179365;-0.004091496;-0.0847611978580618;0.000818552;0.000753719;-6.48329999999999e-05;-0.0792044976983746;55.51160242;40.70587623;-14.80572619;-0.266714083985184;96.21747865;67.6146978120241;28.6027808379759;46.2819244866667;49.9355541633333;0.702727807470187;0.297272192529813;0.481013690402567;0.518986309597433;-0.99910143;-0.998991769;0.000109660999999983;-0.000109759626707754
"Uppsala";"3";"30";4.409552979;6.089699194;0.35885657245366;4.05069640654634;1.680146215;0.8400731075;2.5202193225;0.571536238367531;0.05028481;0.069063769;0.018778959;0.373451923155323;0.001122925;0.001537247;0.000414322;0.368966760914576;61.37523936;25.50386791;-35.87137145;-0.584459984580987;86.87910727;49.654558161825;37.224549108175;46.1605969026667;40.7185103673333;0.571536238367531;0.428463761632469;0.531319880615374;0.468680119384626;-0.998907021;-0.998963765;-5.67439999999975e-05;5.68060878611018e-05
"Uppsala";"3";"35";3.969371734;5.567962451;0.33440890610636;3.63496282789364;1.598590717;0.7992953585;2.3978860755;0.604097130777825;0.047011748;0.032523185;-0.014488563;-0.308190263420964;0.001368982;0.000948499;-0.000420483;-0.307150130534952;80.94623074;33.18910532;-47.75712542;-0.589985784185508;114.13533606;68.9488290342088;45.1865070257912;65.5052327493333;48.6301033106667;0.604097130777825;0.395902869222175;0.573925963777754;0.426074036222246;-0.998887088;-0.99884518;4.19080000000349e-05;-4.19546918800846e-05
"Uppsala";"8";"25";9.648900505;13.47243;0.6498499340477;8.9990505709523;3.823529495;1.9117647475;5.7352942425;0.59439873377573;0.095606044;0.094713143;-0.000892901000000001;-0.00933937816734684;0.001584805;0.001570499;-1.4306e-05;-0.009026978082477;59.01314546;45.870062;-13.14308346;-0.222714504667584;104.88320746;62.3424457085612;42.5407617514388;44.19173696;60.6914705;0.59439873377573;0.40560126622427;0.421342348600978;0.578657651399022;-0.999108343;-0.999080431;2.79119999999633e-05;-2.79369101414493e-05
"Uppsala";"8";"30";8.614063712;12.16927888;0.59237509856448;8.02168861343552;3.555215168;1.777607584;5.332822752;0.619083272459548;0.090678191;0.085929884;-0.00474830700000001;-0.0523643772293605;0.001988676;0.001863762;-0.000124914;-0.062812645197106;71.56157562;46.37676506;-25.18481056;-0.351932029749235;117.93834068;73.0136538966234;44.9246867833766;55.654723888;62.283616792;0.619083272459548;0.380916727540452;0.471896785787473;0.528103214212527;-0.999084492;-0.999082852;1.64000000002495e-06;-1.6415028089786e-06
"Uppsala";"8";"35";9.73929632;14.0426131;0.6548705176128;9.0844258023872;4.30331678;2.15165839;6.45497517;0.662776340087782;0.103955353;0.098505804;-0.005449549;-0.0524220142853057;0.002912421;0.002818985;-9.34360000000001e-05;-0.0320819002472514;92.24177794;61.33770006;-30.90407788;-0.335033415120229;153.579478;101.788844341432;51.790633658568;76.4148618133333;77.1646161866667;0.662776340087782;0.337223659912218;0.497559067190822;0.502440932809178;-0.999063966;-0.998976432;8.75340000000557e-05;-8.76160115658257e-05
"Ystad";"1";"25";10.74261485;15.08274389;0.710594828769;10.032020021231;4.34012904;2.17006452;6.51019356;0.60601572809808;0.064341623;0.066140651;0.00179902799999999;0.0279605629469433;0.000869966;0.000887008;1.7042e-05;0.0195892713048556;109.5274851;55.62920985;-53.89827525;-0.49209817244311;165.15669495;100.087554740397;65.0691402096032;81.4574903666667;83.6992045833333;0.60601572809808;0.39398427190192;0.493213371648829;0.506786628351171;-0.998957764;-0.998871775;8.59890000000085e-05;-8.60787143349221e-05
"Ystad";"1";"30";5.899820132;7.873889114;0.44162601013128;5.45819412186872;1.974068982;0.987034491;2.961103473;0.501897245466737;0.074092107;0.057453891;-0.016638216;-0.22456124779931;0.001320188;0.001027092;-0.000293096;-0.22201080452178;73.25948329;32.28221318;-40.97727011;-0.559344241451856;105.54169647;52.9710867401794;52.5706097298206;54.6282772946667;50.9134191753333;0.501897245466737;0.498102754533263;0.517599007044525;0.482400992955475;-0.999128789;-0.999123813;4.97600000004539e-06;-4.98033892610154e-06
"Ystad";"1";"35";5.872688632;7.745527814;0.44011912662128;5.43256950537872;1.872839182;0.936419591;2.809258773;0.478359904472456;0.082205666;0.062417883;-0.019787783;-0.240710695051117;0.00270076;0.001830324;-0.000870436;-0.322292984197041;52.87440708;37.76075745;-15.11364963;-0.28584055055469;90.63516453;43.3562286464162;47.2789358835838;44.7629400013333;45.8722245286667;0.478359904472456;0.521640095527544;0.493880495869977;0.506119504130023;-0.999231932;-0.999060464;0.000171468000000008;-0.000171599800315437
"Ystad";"2";"25";9.098986639;11.90744719;0.61930771793006;8.47967892106994;2.808460551;1.4042302755;4.2126908265;0.462984615060715;0.091539722;0.056704536;-0.034835186;-0.380547212061667;0.001251534;0.000782699;-0.000468835;-0.374608280717903;77.03139631;45.14287227;-31.88852404;-0.413967882805473;122.17426858;56.5648067088357;65.6094618711643;57.185548016;64.988720564;0.462984615060715;0.537015384939285;0.468065401009991;0.531934598990009;-0.998829583;-0.998856795;-2.72119999999987e-05;2.7243886708148e-05
"Ystad";"2";"30";5.066194521;6.978576833;0.39532644369634;4.67086807730366;1.912382312;0.956191156;2.868573468;0.566218580062295;0.063733696;0.051292314;-0.012441382;-0.195208857807336;0.001257818;0.001030796;-0.000227022;-0.180488751154777;68.08581154;33.11597625;-34.96983529;-0.513614136323475;101.20178779;57.3023325822195;43.8994552077805;53.9580064706667;47.2437813193333;0.566218580062295;0.433781419937705;0.533172463144948;0.466827536855052;-0.998712068;-0.998640768;7.12999999999964e-05;-7.13919479743348e-05
"Ystad";"2";"35";3.437245959;5.628721236;0.30485464056286;3.13239131843714;2.191475277;1.0957376385;3.2872129155;0.956350797909251;0.041779981;0.040826469;-0.000953512000000004;-0.0228222219631934;0.001300849;0.001301178;3.29000000000084e-07;0.00025291175224802;58.33383036;23.22752236;-35.106308;-0.601817295098672;81.56135272;78.0012647523299;3.56008796767013;45.2082459226667;36.3531067973333;0.956350797909251;0.0436492020907488;0.554285141369179;0.445714858630821;-0.99893434;-0.998987094;-5.27539999999327e-05;5.28102778005736e-05
"Ystad";"4";"25";6.628032367;9.468418898;0.48207091766318;6.14596144933682;2.840386531;1.4201932655;4.2605797965;0.64281215911268;0.066983719;0.052936636;-0.014047083;-0.209708914490102;0.000921785;0.000738155;-0.00018363;-0.199211312833253;63.9499818;38.603067;-25.3469148;-0.396355309048735;102.5530488;65.9223467227161;36.6307020772839;50.6939462213333;51.8591025786667;0.64281215911268;0.35718784088732;0.494319250519769;0.505680749480231;-0.9989958;-0.998944501;5.12990000000046e-05;-5.13505662386215e-05
"Ystad";"4";"30";7.5966794;10.37868504;0.535869573876;7.060809826124;2.78200564;1.39100282;4.17300846;0.549320070029545;0.067248512;0.059395491;-0.00785302099999999;-0.116776130303076;0.001191438;0.001039701;-0.000151737;-0.127356186389892;86.44624831;42.40146245;-44.04478586;-0.509504885649328;128.84771076;70.7786334978297;58.0690772621703;65.6406621066667;63.2070486533333;0.549320070029545;0.450679929970455;0.509443758988727;0.490556241011273;-0.9989125;-0.998897895;1.46049999999454e-05;-1.46209002289443e-05
"Ystad";"4";"35";5.984118157;8.818602381;0.44630792243978;5.53781023456022;2.834484224;1.417242112;4.251726336;0.710501735502413;0.071497951;0.059477914;-0.012020037;-0.168117223387283;0.002254763;0.001795826;-0.000458937;-0.203541126051829;78.813377;45.32615728;-33.48721972;-0.424892587967649;124.13953428;88.2013545504012;35.9381797295988;66.8020411013333;57.3374931786667;0.710501735502413;0.289498264497587;0.538120603470765;0.461879396529235;-0.999024727;-0.998978044;4.66829999999918e-05;-4.67285731156801e-05
"Ystad";"5";"25";9.129632163;12.40468797;0.62100977033302;8.50862239266698;3.275055807;1.6375279035;4.9125837105;0.538092184087045;0.057634692;0.052012225;-0.005622467;-0.0975535186342281;0.00080037;0.000728353;-7.2017e-05;-0.0899796344190811;86.83024861;52.00590301;-34.8243456;-0.401062373510115;138.83615162;74.7066480554459;64.1295035645541;68.2117486453333;70.6244029746667;0.538092184087045;0.461907815912955;0.491311145183796;0.508688854816204;-0.999155778;-0.999131277;2.45009999999546e-05;-2.45217017600579e-05
"Ystad";"5";"30";8.531221051;12.70412777;0.58777401717254;7.94344703382746;4.172906719;2.0864533595;6.2593600785;0.733700374317027;0.066847616;0.06405897;-0.00278864599999999;-0.0417164615115069;0.001337427;0.001271937;-6.54900000000001e-05;-0.0489671585813656;88.40165321;56.32272485;-32.07892836;-0.362877018643484;144.72437806;106.184330355421;38.5400477045791;73.732995904;70.991382156;0.733700374317027;0.266299625682973;0.509471844981304;0.490528155018696;-0.99915462;-0.99911662;3.79999999999825e-05;-3.80321516203193e-05
"Ystad";"5";"35";4.469986451;6.948625026;0.36221304748854;4.10777340351146;2.478638575;1.2393192875;3.7179578625;0.831760432219709;0.051574984;0.047309264;-0.00426572;-0.0827090901278806;0.001573536;0.001426504;-0.000147032;-0.0934405059687226;68.88332545;35.78986673;-33.09345872;-0.480427716051853;104.67319218;87.0630195694534;17.6101726105466;57.8621642506667;46.8110279293333;0.831760432219709;0.168239567780291;0.552788761339816;0.447211238660184;-0.9992332;-0.999245529;-1.23289999999221e-05;1.23384611319181e-05
"Ystad";"7";"25";5.828593892;7.634644302;0.43767010476168;5.39092378723832;1.80605041;0.903025205;2.709075615;0.464790593614409;0.064181211;0.06324935;-0.000931861000000006;-0.0145192180932829;0.000897177;0.000887633;-9.544e-06;-0.0106378117138536;131.8940993;50.22914153;-81.66495777;-0.619170669525168;182.12324083;84.6491692163557;97.4740716136443;105.872576841333;76.2506639886667;0.464790593614409;0.535209406385591;0.581323813253238;0.418676186746762;-0.998963279;-0.998920004;4.32750000000093e-05;-4.33199106611098e-05
